0.001	0.2419910792249671	3.634092221628225e-09	-0.6138970738505449	-5.606844897927743	0.1749472113942349	0.8395108627141612	7.667420806944174	3492.275614024501
0.0014994994994995	0.2419931074448327	2.407479783676056e-09	0.001203232645328402	0.01098936467666251	0.0003013903938059583	0.8406125538691527	7.677482772857632	3023.864994737349
0.001998998998998999	0.2419959463759365	9.612582010354574e-11	-6.796285322037702e-08	-6.207183468674627e-07	4.023178164427604e-07	-1.58954310263787	-14.51761543537037	15.39442776060794
0.002498498498498499	0.241999596091365	2.536361702148082e-09	7.931922335765867e-11	7.244383492512794e-10	7.507701600594612e-07	0.84502976449877	7.717826042009248	0.5977851236169094
0.002997997997997998	0.2420040566850831	8.611510215612338e-09	9.530554204121492e-11	8.704445987766937e-10	5.790588166980678e-07	0.843327695702074	7.702280706878688	1.165721464443666
0.003497497497497498	0.2420093282719913	2.851377868763795e-09	3.022368831134268e-10	2.760389971271723e-09	6.251085690805856e-07	0.8385725854296946	7.658851332631069	1.061566380231843
0.003996996996996997	0.2420154109879291	2.074213739379472e-09	5.1564049181789e-10	4.709447860013647e-09	1.073567679363953e-06	0.8468920993977439	7.734835119542474	0.7217533976313399
0.004496496496496497	0.2420223049897124	4.071905654495209e-09	8.260281478203411e-10	7.544280472134508e-09	4.30640399485794e-07	0.8385462477629237	7.65861078544678	1.513573149050057e-05
0.004995995995995996	0.2420300104551648	9.865631349197426e-10	6.436255556266475e-10	5.878361074611879e-09	4.165393827502703e-07	0.83853333785363	7.658492876660211	0.4082524668983464
0.005495495495495496	0.242038527583172	1.009869572737086e-07	-1.910982272768126e-07	-1.745338373889827e-06	0.06539357147730807	0.8310925557301536	7.5905347236364	0.005209723774379271
0.005994994994994995	0.2420478565937336	8.22671510528617e-10	2.613352285227456e-09	2.386826970034166e-08	8.685426110341577e-07	0.8523031730429442	7.78425553861958	0.8141399743445992
0.006494494494494495	0.2420579977279698	4.712530161410187e-09	3.602554189765149e-09	3.290284876534603e-08	9.480068318026215e-08	0.8534677420231677	7.794891780301097	0.06187583422971909
0.006993993993993994	0.242068951248244	1.337672992531318e-10	4.845776155687019e-09	4.425744391417016e-08	1.309710145706302e-07	0.8384555836201072	7.657782731676484	1.897365696216793e-07
